,chapter_num,verse_num,verse,length,stemmed
5219,60,12,يا أيها النبي إذا جاءك المؤمنات يبايعنك على أن لا يشركن بالله شيئا ولا يسرقن ولا يزنين ولا يقتلن أولادهن ولا يأتين ببهتان يفترينه بين أيديهن وأرجلهن ولا يعصينك في معروف فبايعهن واستغفر لهن الله إن الله غفور رحيم,39,يا أي نبي إذا جاء مؤمن يبايعنك على أن لا أشرك الله شيء لا سرق لا زان لا قتل ولد لا يأتين بهتان يفترينه بين يد رجل لا يعصينك في معروف فبايعهن استغفر ل الله إن الله غفور رحيم
5220,60,13,يا أيها الذين امنوا لا تتولوا قوما غضب الله عليهم قد يئسوا من الاخرة كما يئس الكفار من أصحاب القبور,20,يا أي الذي امن لا تولى قوم غضب الله على قد يئس من اخر كما يئس كافر من صاحب قبر
5221,61,0,بسم الله الرحمن الرحيم,4,بسم الله رحمن رحيم
5222,61,1,سبح لله ما في السماوات وما في الأرض وهو العزيز الحكيم,11,سبح الله ما في سماء ما في أرض هو عزيز حكيم
5223,61,2,يا أيها الذين امنوا لم تقولون ما لا تفعلون,9,يا أي الذي امن لم قال ما لا فعل
5224,61,3,كبر مقتا عند الله أن تقولوا ما لا تفعلون,9,كبر مقت عند الله أن قال ما لا فعل
5225,61,4,إن الله يحب الذين يقاتلون في سبيله صفا كأنهم بنيان مرصوص,11,إن الله أحب الذي قاتل في سبيل صف كأن بنيان مرصوص
5226,61,5,وإذ قال موسى لقومه يا قوم لم تؤذونني وقد تعلمون أني رسول الله إليكم فلما زاغوا أزاغ الله قلوبهم والله لا يهدي القوم الفاسقين,24,إذ قال موسى قوم يا قوم لم تؤذونني قد علم أن رسول الله إلى لما زاغ أزاغ الله قلب الله لا هدى قوم فاسق
5227,61,6,وإذ قال عيسى ابن مريم يا بني إسرائيل إني رسول الله إليكم مصدقا لما بين يدي من التوراة ومبشرا برسول يأتي من بعدي اسمه أحمد فلما جاءهم بالبينات قالوا هذا سحر مبين,32,إذ قال عيسى ابن مريم يا بنون إسرائيل إن رسول الله إلى مصدق ما بين يد من توراة مبشر رسول أتى من بعد اسم أحمد لما جاء بينة قال هذا سحر مبين
5228,61,7,ومن أظلم ممن افترى على الله الكذب وهو يدعى إلى الإسلام والله لا يهدي القوم الظالمين,16,من أظلم من افترى على الله كذب هو دعا إلى إسلام الله لا هدى قوم ظالم
5229,61,8,يريدون ليطفئوا نور الله بأفواههم والله متم نوره ولو كره الكافرون,11,أراد أطفأ نور الله فوه الله متم نور لو كره كافر
5230,61,9,هو الذي أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله ولو كره المشركون,14,هو الذي أرسل رسول هدى دين حق أظهر على دين كل لو كره مشرك
5231,61,10,يا أيها الذين امنوا هل أدلكم على تجارة تنجيكم من عذاب أليم,12,يا أي الذي امن هل دل على تجارة أنجى من عذاب أليم
5232,61,11,تؤمنون بالله ورسوله وتجاهدون في سبيل الله بأموالكم وأنفسكم ذلكم خير لكم إن كنتم تعلمون,15,آمن الله رسول جاهد في سبيل الله مال نفس ذلك خير ل إن كان علم
5233,61,12,يغفر لكم ذنوبكم ويدخلكم جنات تجري من تحتها الأنهار ومساكن طيبة في جنات عدن ذلك الفوز العظيم,17,غفر ل ذنب دخل جنة جرى من تحت نهر مسكن طيب في جنة عدن ذلك فوز عظيم
5234,61,13,وأخرى تحبونها نصر من الله وفتح قريب وبشر المؤمنين,9,آخر أحب نصر من الله فتح قريب بشر مؤمن
5235,61,14,يا أيها الذين امنوا كونوا أنصار الله كما قال عيسى ابن مريم للحواريين من أنصاري إلى الله قال الحواريون نحن أنصار الله فامنت طائفة من بني إسرائيل وكفرت طائفة فأيدنا الذين امنوا على عدوهم فأصبحوا ظاهرين,36,يا أي الذي امن كان أنصار الله كما قال عيسى ابن مريم حارة من أنصار إلى الله قال حواري نحن أنصار الله امن طائفة من بنون إسرائيل كفر طائفة أيد الذي امن على عدو أصبح ظاهر
5236,62,0,بسم الله الرحمن الرحيم,4,بسم الله رحمن رحيم
5237,62,1,يسبح لله ما في السماوات وما في الأرض الملك القدوس العزيز الحكيم,12,سبح الله ما في سماء ما في أرض ملك قدوس عزيز حكيم
5238,62,2,هو الذي بعث في الأميين رسولا منهم يتلو عليهم اياته ويزكيهم ويعلمهم الكتاب والحكمة وإن كانوا من قبل لفي ضلال مبين,21,هو الذي بعث في أمي رسول من تلا على ايا زكى علم كتاب حكمة إن كان من قبل في ضلال مبين
5239,62,3,واخرين منهم لما يلحقوا بهم وهو العزيز الحكيم,8,آخر من ما لحق ب هو عزيز حكيم
5240,62,4,ذلك فضل الله يؤتيه من يشاء والله ذو الفضل العظيم,10,ذلك فضل الله آتى من شاء الله ذو فضل عظيم
5241,62,5,مثل الذين حملوا التوراة ثم لم يحملوها كمثل الحمار يحمل أسفارا بئس مثل القوم الذين كذبوا بايات الله والله لا يهدي القوم الظالمين,23,مثل الذي حمل توراة ثم لم حمل مثل حمار حمل سفر بئس مثل قوم الذي كذب باي الله الله لا هدى قوم ظالم
5242,62,6,قل يا أيها الذين هادوا إن زعمتم أنكم أولياء لله من دون الناس فتمنوا الموت إن كنتم صادقين,18,قال يا أي الذي هاد إن زعم أن ولي الله من دون ناس تمنى موت إن كان صادق
5243,62,7,ولا يتمنونه أبدا بما قدمت أيديهم والله عليم بالظالمين,9,لا تمنى أبد ما قدم يد الله عليم ظالم
5244,62,8,قل إن الموت الذي تفرون منه فإنه ملاقيكم ثم تردون إلى عالم الغيب والشهادة فينبئكم بما كنتم تعملون,18,قال إن موت الذي فر من إن ملاقي ثم رد إلى عالم غيب شهادة فينبئكم ما كان عمل
5245,62,9,يا أيها الذين امنوا إذا نودي للصلاة من يوم الجمعة فاسعوا إلى ذكر الله وذروا البيع ذلكم خير لكم إن كنتم تعلمون,22,يا أي الذي امن إذا أودى صلاة من يوم جمعة فاسعوا إلى ذكر الله ذر بيع ذلك خير ل إن كان علم
5246,62,10,فإذا قضيت الصلاة فانتشروا في الأرض وابتغوا من فضل الله واذكروا الله كثيرا لعلكم تفلحون,15,إذا قضى صلاة انتشر في أرض ابتغى من فضل الله اذكر الله كثير لعل أفلح
5247,62,11,وإذا رأوا تجارة أو لهوا انفضوا إليها وتركوك قائما قل ما عند الله خير من اللهو ومن التجارة والله خير الرازقين,21,إذا رأى تجارة أو لهو انفض إلى ترك قائم قال ما عند الله خير من لهو من تجارة الله خير رازق
5248,63,0,بسم الله الرحمن الرحيم,4,بسم الله رحمن رحيم
5249,63,1,إذا جاءك المنافقون قالوا نشهد إنك لرسول الله والله يعلم إنك لرسوله والله يشهد إن المنافقين لكاذبون,17,إذا جاء منافق قال شهد إن رسول الله الله علم إن رسول الله شهد إن منافق كاذب
5250,63,2,اتخذوا أيمانهم جنة فصدوا عن سبيل الله إنهم ساء ما كانوا يعملون,12,اتخذ يمين جنة فصد عن سبيل الله إن ساء ما كان عمل
5251,63,3,ذلك بأنهم امنوا ثم كفروا فطبع على قلوبهم فهم لا يفقهون,11,ذلك أن امن ثم كفر طبع على قلب هم لا فقه
5252,63,4,وإذا رأيتهم تعجبك أجسامهم وإن يقولوا تسمع لقولهم كأنهم خشب مسندة يحسبون كل صيحة عليهم هم العدو فاحذرهم قاتلهم الله أنى يؤفكون,22,إذا رأى تعجب جسم إن قال سمع قول كأن خشب مسند حسب كل صيحة على هم عدو فاحذرهم قاتل الله أنى يؤفكون
